datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-24T11:46:36.374414,22.65,988.99,16.71,177.91,262,319
2023-11-24T11:46:37.746913,22.66,989.00,16.69,178.86,261,212
2023-11-24T11:46:39.114408,22.66,989.00,16.68,180.59,262,331
2023-11-24T11:46:40.486917,22.66,989.00,16.65,180.97,262,205
2023-11-24T11:46:41.859294,22.66,988.99,16.62,183.14,261,337
2023-11-24T11:46:43.231785,22.66,989.00,16.58,184.55,261,203
2023-11-24T11:46:44.603034,22.67,988.99,16.55,184.96,261,335
2023-11-24T11:46:45.975550,22.67,988.99,16.53,185.16,262,206
2023-11-24T11:46:47.348041,22.67,988.99,16.51,184.96,262,329
2023-11-24T11:46:48.719126,22.68,988.98,16.48,184.75,262,216
2023-11-24T11:46:50.087920,22.68,988.98,16.46,184.96,262,317
2023-11-24T11:46:51.459143,22.68,988.99,16.44,184.75,262,230
2023-11-24T11:46:52.831483,22.68,988.98,16.43,184.55,261,289
2023-11-24T11:46:54.203905,22.68,988.98,16.42,184.35,261,266
2023-11-24T11:46:55.576405,22.68,988.97,16.41,184.15,261,250
2023-11-24T11:46:56.947765,22.68,988.97,16.41,184.15,261,297
2023-11-24T11:46:58.320147,22.68,988.97,16.41,184.55,261,230
2023-11-24T11:46:59.688929,22.68,988.98,16.42,183.34,261,314
2023-11-24T11:47:01.060169,22.68,988.98,16.41,183.34,262,238
2023-11-24T11:47:02.432648,22.68,988.99,16.43,182.74,261,304
2023-11-24T11:47:03.805162,22.68,988.99,16.44,181.56,261,219
2023-11-24T11:47:05.176406,22.68,988.99,16.45,180.78,261,326
2023-11-24T11:47:06.548916,22.68,988.99,16.46,180.97,261,205
2023-11-24T11:47:07.916462,22.68,988.99,16.47,180.01,262,336
2023-11-24T11:47:09.288925,22.68,988.99,16.47,179.81,262,210
2023-11-24T11:47:10.661462,22.68,988.98,16.47,179.43,261,311
2023-11-24T11:47:12.032630,22.68,988.99,16.48,180.01,261,285
2023-11-24T11:47:13.405161,22.68,988.99,16.48,180.01,261,217
2023-11-24T11:47:14.777661,22.67,988.99,16.48,180.39,261,334
2023-11-24T11:47:16.148903,22.67,989.00,16.48,179.62,262,207
2023-11-24T11:47:17.521555,22.67,989.00,16.49,179.43,261,309
2023-11-24T11:47:18.888904,22.67,989.00,16.48,179.43,262,294
2023-11-24T11:47:20.261284,22.67,989.00,16.51,178.67,261,212
2023-11-24T11:47:21.633784,22.67,989.00,16.51,179.05,261,335
2023-11-24T11:47:23.006169,22.67,988.99,16.54,178.67,261,214
2023-11-24T11:47:24.373529,22.67,988.99,16.53,179.43,261,267
2023-11-24T11:47:25.746033,22.67,988.98,16.55,179.05,261,289
2023-11-24T11:47:27.118477,22.67,988.98,16.54,179.62,261,222
2023-11-24T11:47:28.489731,22.66,988.98,16.55,179.05,261,335
2023-11-24T11:47:29.862213,22.66,988.97,16.55,180.39,262,209
2023-11-24T11:47:31.234734,22.66,988.98,16.55,179.24,261,310
2023-11-24T11:47:32.605962,22.66,988.98,16.55,179.81,261,285
2023-11-24T11:47:33.978492,22.66,988.98,16.55,180.78,261,221
2023-11-24T11:47:35.345970,22.66,988.98,16.56,179.62,261,328
2023-11-24T11:47:36.718454,22.65,988.97,16.55,180.39,262,204
2023-11-24T11:47:38.090936,22.65,988.97,16.55,180.59,261,335
2023-11-24T11:47:39.463475,22.65,988.98,16.54,179.62,261,207
2023-11-24T11:47:40.834582,22.65,988.97,16.55,180.39,261,325
2023-11-24T11:47:42.207010,22.65,988.98,16.54,179.62,261,222
2023-11-24T11:47:43.579479,22.64,988.97,16.54,179.24,261,304
2023-11-24T11:47:44.950712,22.64,988.97,16.53,179.43,261,269
2023-11-24T11:47:46.319462,22.64,988.97,16.55,178.86,261,238
2023-11-24T11:47:47.691984,22.64,988.98,16.54,179.24,262,315
2023-11-24T11:47:49.063224,22.63,988.98,16.54,178.67,261,213
2023-11-24T11:47:50.435733,22.63,988.98,16.55,178.67,261,332
2023-11-24T11:47:51.808239,22.63,988.99,16.56,178.86,261,204
2023-11-24T11:47:53.179477,22.63,988.99,16.56,178.86,261,331
2023-11-24T11:47:54.551964,22.63,988.99,16.56,178.67,262,221
2023-11-24T11:47:55.924363,22.63,988.99,16.57,178.29,261,270
2023-11-24T11:47:57.295591,22.63,988.99,16.57,178.29,261,308
2023-11-24T11:47:58.664269,22.63,988.99,16.59,177.91,261,210
2023-11-24T11:48:00.036757,22.63,989.00,16.60,178.48,261,335
2023-11-24T11:48:01.407994,22.63,989.00,16.61,177.91,261,203
2023-11-24T11:48:02.780469,22.63,989.00,16.62,177.53,261,331
2023-11-24T11:48:04.147997,22.63,989.00,16.63,177.16,261,225
2023-11-24T11:48:05.520435,22.63,989.00,16.62,176.97,261,254
2023-11-24T11:48:06.892738,22.63,989.00,16.64,176.97,261,319
2023-11-24T11:48:08.265239,22.63,989.01,16.64,176.42,261,205
2023-11-24T11:48:09.636370,22.63,989.00,16.66,176.23,261,333
2023-11-24T11:48:11.008720,22.63,989.00,16.65,175.86,261,221
2023-11-24T11:48:12.381230,22.63,989.00,16.65,176.42,261,257
2023-11-24T11:48:13.753758,22.63,989.00,16.66,176.79,261,316
2023-11-24T11:48:15.121218,22.63,988.99,16.66,176.42,261,206
2023-11-24T11:48:16.493750,22.63,988.99,16.66,176.42,262,334
