datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-20 11:30:08.348582,17.61,1008.36,24.73,67.78,270,665
2023-11-20 11:30:09.721070,17.61,1008.36,24.73,68.72,270,667
2023-11-20 11:30:11.092371,17.61,1008.35,24.73,68.95,270,666
2023-11-20 11:30:12.461092,17.6,1008.36,24.73,68.44,270,665
2023-11-20 11:30:13.832477,17.6,1008.36,24.72,69.12,270,665
2023-11-20 11:30:15.204826,17.6,1008.36,24.73,69.34,270,667
2023-11-20 11:30:16.577316,17.6,1008.36,24.74,69.12,270,666
2023-11-20 11:30:17.948608,17.6,1008.36,24.74,69.8,270,665
2023-11-20 11:30:19.321064,17.6,1008.37,24.74,69.75,270,665
2023-11-20 11:30:20.693546,17.6,1008.36,24.73,69.86,270,666
2023-11-20 11:30:22.066089,17.59,1008.37,24.73,70.33,270,667
2023-11-20 11:30:23.433557,17.59,1008.37,24.73,70.33,270,667
2023-11-20 11:30:24.806097,17.59,1008.36,24.73,70.75,270,666
2023-11-20 11:30:26.177304,17.59,1008.35,24.73,70.8,270,665
2023-11-20 11:30:27.549839,17.59,1008.36,24.74,71.53,270,665
2023-11-20 11:30:28.922441,17.59,1008.36,24.75,71.04,270,667
2023-11-20 11:30:30.293558,17.59,1008.37,24.77,71.47,270,667
2023-11-20 11:30:31.666045,17.58,1008.36,24.77,71.65,270,665
2023-11-20 11:30:33.038554,17.58,1008.36,24.79,72.2,270,665
2023-11-20 11:30:34.406060,17.58,1008.36,24.8,72.02,270,667
2023-11-20 11:30:35.778583,17.58,1008.36,24.81,72.14,269,667
2023-11-20 11:30:37.149769,17.58,1008.36,24.82,72.2,270,665
2023-11-20 11:30:38.522391,17.58,1008.36,24.84,72.2,270,666
2023-11-20 11:30:39.894808,17.58,1008.36,24.85,72.77,270,667
2023-11-20 11:30:41.267324,17.57,1008.36,24.85,72.77,270,666
2023-11-20 11:30:42.638561,17.57,1008.36,24.87,72.95,269,665
2023-11-20 11:30:44.007303,17.57,1008.35,24.88,74.37,269,667
2023-11-20 11:30:45.378621,17.57,1008.35,24.89,73.46,270,667
2023-11-20 11:30:46.751075,17.57,1008.35,24.89,73.53,270,665
2023-11-20 11:30:48.123609,17.57,1008.36,24.9,73.79,270,667
2023-11-20 11:30:49.494924,17.56,1008.37,24.91,73.85,270,667
2023-11-20 11:30:50.863674,17.56,1008.37,24.9,74.05,269,665
2023-11-20 11:30:52.234898,17.56,1008.36,24.9,74.31,270,667
2023-11-20 11:30:53.607433,17.56,1008.36,24.9,75.11,270,666
2023-11-20 11:30:54.979942,17.56,1008.36,24.89,74.77,270,665
2023-11-20 11:30:56.351284,17.56,1008.36,24.89,74.9,269,667
2023-11-20 11:30:57.723681,17.56,1008.36,24.88,75.17,270,666
2023-11-20 11:30:59.096184,17.55,1008.35,24.87,75.44,270,665
2023-11-20 11:31:00.468570,17.55,1008.35,24.86,75.44,269,667
2023-11-20 11:31:01.839813,17.55,1008.36,24.86,76.68,270,666
2023-11-20 11:31:03.208581,17.55,1008.35,24.85,75.99,270,665
2023-11-20 11:31:04.579797,17.55,1008.35,24.85,76.26,270,667
2023-11-20 11:31:05.952432,17.55,1008.36,24.84,76.61,270,667
2023-11-20 11:31:07.324790,17.55,1008.35,24.83,76.89,270,665
2023-11-20 11:31:08.696068,17.55,1008.36,24.84,77.03,270,666
2023-11-20 11:31:10.068562,17.55,1008.36,24.82,77.82,270,667
2023-11-20 11:31:11.441087,17.54,1008.36,24.81,77.32,270,667
2023-11-20 11:31:12.812362,17.54,1008.36,24.81,77.53,270,665
2023-11-20 11:31:14.184713,17.54,1008.36,24.8,77.53,269,665
2023-11-20 11:31:15.553404,17.54,1008.36,24.79,77.82,270,666
2023-11-20 11:31:16.924697,17.54,1008.35,24.79,78.11,270,667
2023-11-20 11:31:18.297194,17.53,1008.35,24.77,79.51,270,666
2023-11-20 11:31:19.669689,17.53,1008.35,24.76,78.62,270,665
2023-11-20 11:31:21.041009,17.53,1008.35,24.75,78.91,270,665
2023-11-20 11:31:22.413443,17.53,1008.35,24.74,78.99,270,666
2023-11-20 11:31:23.785941,17.53,1008.35,24.73,79.14,269,667
2023-11-20 11:31:25.157202,17.52,1008.35,24.74,79.44,270,666
2023-11-20 11:31:26.525949,17.52,1008.34,24.71,79.29,270,665
2023-11-20 11:31:27.897184,17.52,1008.34,24.72,79.74,270,666
2023-11-20 11:31:29.269701,17.52,1008.34,24.71,79.89,270,667
2023-11-20 11:31:30.642253,17.51,1008.34,24.69,80.19,270,666
2023-11-20 11:31:32.009726,17.51,1008.34,24.69,81.51,270,666
2023-11-20 11:31:33.382254,17.51,1008.34,24.69,81.67,270,665
2023-11-20 11:31:34.754680,17.51,1008.35,24.68,81.91,270,666
2023-11-20 11:31:36.125987,17.5,1008.35,24.67,80.89,270,667
2023-11-20 11:31:37.498460,17.5,1008.35,24.67,81.36,270,665
2023-11-20 11:31:38.870903,17.5,1008.35,24.67,81.44,270,665
2023-11-20 11:31:40.242397,17.5,1008.35,24.66,81.67,270,667
2023-11-20 11:31:41.614770,17.5,1008.35,24.66,82.07,270,667
2023-11-20 11:31:42.986086,17.5,1008.35,24.67,81.99,270,665
2023-11-20 11:31:44.354831,17.5,1008.34,24.65,81.83,270,666
2023-11-20 11:31:45.727342,17.49,1008.34,24.65,82.07,270,667
2023-11-20 11:31:47.098556,17.49,1008.34,24.66,82.64,270,666
2023-11-20 11:31:48.471066,17.49,1008.34,24.65,82.47,270,665
2023-11-20 11:31:49.843606,17.49,1008.34,24.64,82.88,270,667
2023-11-20 11:31:51.214860,17.49,1008.34,24.64,82.88,270,667
2023-11-20 11:31:52.587316,17.49,1008.34,24.65,83.96,270,665
2023-11-20 11:31:53.959798,17.49,1008.34,24.64,82.88,270,666
2023-11-20 11:31:55.327341,17.49,1008.33,24.65,83.29,270,667
2023-11-20 11:31:56.699795,17.48,1008.33,24.64,83.46,270,666
2023-11-20 11:31:58.071076,17.48,1008.33,24.65,83.96,270,665
2023-11-20 11:31:59.443583,17.48,1008.33,24.65,84.13,270,667
2023-11-20 11:32:00.816071,17.48,1008.33,24.65,84.21,270,667
2023-11-20 11:32:02.187305,17.48,1008.33,24.64,84.38,270,665
2023-11-20 11:32:03.559833,17.48,1008.33,24.65,84.38,270,666
2023-11-20 11:32:04.932395,17.48,1008.34,24.65,84.63,270,667
2023-11-20 11:32:06.299818,17.48,1008.34,24.66,84.63,270,665
2023-11-20 11:32:07.672363,17.48,1008.34,24.65,84.89,270,665
2023-11-20 11:32:09.044845,17.48,1008.33,24.65,85.32,270,667
2023-11-20 11:32:10.416065,17.48,1008.34,24.65,85.23,270,665
2023-11-20 11:32:11.788569,17.48,1008.33,24.66,85.58,270,665
2023-11-20 11:32:13.161056,17.48,1008.34,24.64,85.58,270,667
2023-11-20 11:32:14.532394,17.48,1008.33,24.66,86.11,270,666
2023-11-20 11:32:15.904794,17.48,1008.33,24.67,85.93,270,664
2023-11-20 11:32:17.272434,17.47,1008.33,24.68,86.29,270,665
2023-11-20 11:32:18.644829,17.47,1008.33,24.69,86.29,270,667
2023-11-20 11:32:20.017297,17.47,1008.34,24.69,86.37,270,666
2023-11-20 11:32:21.389724,17.47,1008.35,24.69,86.73,270,664
2023-11-20 11:32:22.760946,17.47,1008.34,24.69,86.82,270,665
2023-11-20 11:32:24.133491,17.47,1008.34,24.7,87.18,270,667
2023-11-20 11:32:25.505943,17.47,1008.34,24.7,87.27,270,666
2023-11-20 11:32:26.877239,17.47,1008.34,24.71,87.18,270,665
2023-11-20 11:32:28.249710,17.47,1008.34,24.71,87.54,270,664
2023-11-20 11:32:29.617387,17.47,1008.34,24.7,87.82,270,665
2023-11-20 11:32:30.989789,17.47,1008.34,24.7,88.0,270,666
2023-11-20 11:32:32.362368,17.47,1008.34,24.7,88.46,270,667
2023-11-20 11:32:33.733578,17.47,1008.33,24.71,88.19,270,666
2023-11-20 11:32:35.106080,17.47,1008.33,24.71,88.46,270,665
2023-11-20 11:32:36.478585,17.47,1008.34,24.71,89.21,270,664
2023-11-20 11:32:37.849823,17.47,1008.34,24.71,88.56,270,665
2023-11-20 11:32:39.222421,17.47,1008.34,24.72,88.84,270,666
2023-11-20 11:32:40.589780,17.47,1008.34,24.71,89.12,270,667
2023-11-20 11:32:41.962387,17.47,1008.34,24.7,88.93,270,666
2023-11-20 11:32:43.334824,17.47,1008.34,24.71,89.12,270,665
2023-11-20 11:32:44.706075,17.47,1008.34,24.72,89.12,270,664
2023-11-20 11:32:46.078549,17.47,1008.35,24.71,89.4,270,666
2023-11-20 11:32:47.451088,17.47,1008.34,24.71,89.31,270,667
2023-11-20 11:32:48.822485,17.47,1008.34,24.73,89.5,270,665
2023-11-20 11:32:50.194802,17.47,1008.35,24.73,89.5,270,664
2023-11-20 11:32:51.563559,17.47,1008.34,24.74,89.79,270,666
2023-11-20 11:32:52.934822,17.47,1008.34,24.74,89.98,270,667
2023-11-20 11:32:54.307327,17.46,1008.34,24.75,90.07,270,665
2023-11-20 11:32:55.679844,17.46,1008.33,24.75,90.17,270,665
2023-11-20 11:32:57.051072,17.46,1008.34,24.76,90.27,270,667
2023-11-20 11:32:58.423527,17.46,1008.33,24.77,90.56,270,666
2023-11-20 11:32:59.796089,17.46,1008.34,24.76,90.56,269,665
2023-11-20 11:33:01.167311,17.46,1008.35,24.76,90.76,270,666
2023-11-20 11:33:02.536065,17.46,1008.34,24.76,90.95,270,666
2023-11-20 11:33:03.907333,17.46,1008.34,24.75,91.05,270,666
2023-11-20 11:33:05.279779,17.46,1008.34,24.75,91.45,270,664
2023-11-20 11:33:06.652372,17.46,1008.34,24.75,91.55,270,666
2023-11-20 11:33:08.023563,17.46,1008.34,24.74,91.55,270,667
2023-11-20 11:33:09.392440,17.46,1008.34,24.74,91.95,270,666
2023-11-20 11:33:10.764829,17.46,1008.34,24.74,91.95,270,665
2023-11-20 11:33:12.135976,17.46,1008.33,24.73,91.95,270,665
2023-11-20 11:33:13.508412,17.45,1008.34,24.72,92.66,269,667
2023-11-20 11:33:14.880915,17.45,1008.34,24.73,92.66,270,666
2023-11-20 11:33:16.252286,17.45,1008.34,24.72,92.66,270,665
2023-11-20 11:33:17.624639,17.45,1008.34,24.71,92.45,270,665
2023-11-20 11:33:18.997200,17.45,1008.34,24.72,92.76,270,666
2023-11-20 11:33:20.368498,17.45,1008.34,24.7,93.27,270,667
2023-11-20 11:33:21.737209,17.45,1008.33,24.71,93.38,270,667
2023-11-20 11:33:23.108449,17.45,1008.33,24.7,93.58,270,666
2023-11-20 11:33:24.480945,17.45,1008.33,24.69,93.27,269,665
2023-11-20 11:33:25.853315,17.45,1008.33,24.68,93.79,270,665
2023-11-20 11:33:27.225683,17.45,1008.34,24.68,94.11,270,666
2023-11-20 11:33:28.598076,17.45,1008.34,24.69,93.58,270,667
2023-11-20 11:33:29.969193,17.44,1008.34,24.69,94.21,270,667
2023-11-20 11:33:31.341686,17.44,1008.34,24.68,94.0,270,667
2023-11-20 11:33:32.709209,17.44,1008.34,24.66,94.32,270,665
2023-11-20 11:33:34.081743,17.44,1008.35,24.68,94.21,270,665
2023-11-20 11:33:35.454185,17.44,1008.35,24.67,94.85,270,666
2023-11-20 11:33:36.825460,17.44,1008.35,24.68,94.85,269,667
2023-11-20 11:33:38.197927,17.44,1008.35,24.68,94.96,270,667
2023-11-20 11:33:39.570428,17.44,1008.35,24.68,95.07,270,667
2023-11-20 11:33:40.941647,17.44,1008.35,24.67,95.5,270,666
2023-11-20 11:33:42.314187,17.44,1008.35,24.67,94.19,270,665
2023-11-20 11:33:43.682805,17.44,1008.35,24.66,95.5,270,666
2023-11-20 11:33:45.053937,17.44,1008.35,24.66,93.66,270,667
2023-11-20 11:33:46.426296,17.44,1008.35,24.67,94.03,270,668
2023-11-20 11:33:47.798874,17.43,1008.35,24.68,94.08,270,667
2023-11-20 11:33:49.171310,17.43,1008.35,24.66,94.08,270,666
2023-11-20 11:33:50.542698,17.43,1008.35,24.65,94.82,270,665
2023-11-20 11:33:51.915078,17.43,1008.35,24.66,94.29,269,666
2023-11-20 11:33:53.282675,17.43,1008.34,24.66,94.66,270,667
2023-11-20 11:33:54.655054,17.43,1008.34,24.65,94.45,270,667
2023-11-20 11:33:56.027566,17.43,1008.34,24.66,94.56,270,667
2023-11-20 11:33:57.398851,17.43,1008.34,24.66,94.72,270,666
2023-11-20 11:33:58.767622,17.43,1008.34,24.66,94.98,270,665
2023-11-20 11:34:00.138801,17.43,1008.35,24.66,95.09,270,665
2023-11-20 11:34:01.511366,17.43,1008.35,24.65,95.52,270,665
2023-11-20 11:34:02.883934,17.43,1008.35,24.65,95.58,270,666
2023-11-20 11:34:04.255201,17.43,1008.34,24.64,96.07,270,667
2023-11-20 11:34:05.627721,17.43,1008.34,24.65,95.42,270,667
2023-11-20 11:34:07.000187,17.43,1008.35,24.64,95.91,270,666
2023-11-20 11:34:08.371438,17.43,1008.35,24.65,96.18,270,665
2023-11-20 11:34:09.740250,17.43,1008.35,24.64,96.57,270,666
2023-11-20 11:34:11.112831,17.43,1008.34,24.64,96.51,270,666
2023-11-20 11:34:12.483805,17.43,1008.34,24.64,96.4,269,667
2023-11-20 11:34:13.856303,17.43,1008.34,24.64,96.79,270,666
2023-11-20 11:34:15.223825,17.42,1008.34,24.63,96.51,270,665
2023-11-20 11:34:16.596313,17.42,1008.34,24.63,96.68,270,666
2023-11-20 11:34:17.968812,17.42,1008.35,24.64,97.35,270,667
2023-11-20 11:34:19.341184,17.42,1008.35,24.64,97.41,269,666
2023-11-20 11:34:20.712531,17.42,1008.34,24.63,97.07,270,665
2023-11-20 11:34:22.084964,17.42,1008.33,24.63,97.24,269,667
2023-11-20 11:34:23.457443,17.42,1008.33,24.64,97.46,270,666
2023-11-20 11:34:24.824936,17.42,1008.34,24.64,97.75,270,665
2023-11-20 11:34:26.197457,17.42,1008.34,24.63,98.03,270,666
2023-11-20 11:34:27.568685,17.42,1008.34,24.62,98.38,270,666
2023-11-20 11:34:28.941216,17.42,1008.34,24.63,97.97,270,664
2023-11-20 11:34:30.313688,17.42,1008.34,24.64,98.09,271,666
2023-11-20 11:34:31.684987,17.42,1008.35,24.63,98.26,269,667
2023-11-20 11:34:33.057442,17.41,1008.35,24.63,98.61,270,665
2023-11-20 11:34:34.429998,17.41,1008.35,24.63,99.48,270,665
2023-11-20 11:34:35.797433,17.41,1008.35,24.62,98.9,270,667
2023-11-20 11:34:37.169941,17.41,1008.35,24.62,99.54,270,666
2023-11-20 11:34:38.541210,17.41,1008.35,24.62,99.6,270,665
2023-11-20 11:34:39.909905,17.41,1008.35,24.61,99.01,270,665
2023-11-20 11:34:41.282244,17.41,1008.35,24.63,99.19,269,666
2023-11-20 11:34:42.653423,17.41,1008.35,24.6,99.3,270,667
2023-11-20 11:34:44.025947,17.41,1008.35,24.6,99.54,270,666
2023-11-20 11:34:45.414892,17.41,1008.36,24.6,100.19,270,665
2023-11-20 11:34:46.769949,17.41,1008.35,24.6,99.72,270,665
2023-11-20 11:34:48.142578,17.41,1008.35,24.6,99.66,270,667
2023-11-20 11:34:49.526429,17.4,1008.35,24.6,100.49,270,667
2023-11-20 11:34:50.899247,17.4,1008.35,24.59,100.61,270,667
2023-11-20 11:34:52.270815,17.4,1008.35,24.59,100.43,270,666
2023-11-20 11:34:53.638428,17.4,1008.35,24.59,100.43,270,665
2023-11-20 11:34:55.011200,17.4,1008.36,24.58,101.04,270,665
2023-11-20 11:34:56.382846,17.4,1008.35,24.58,100.85,270,667
2023-11-20 11:34:57.751699,17.4,1008.36,24.58,101.1,270,667
2023-11-20 11:34:59.123207,17.4,1008.36,24.58,100.91,270,666
2023-11-20 11:35:00.495935,17.4,1008.36,24.58,100.97,270,665
2023-11-20 11:35:01.867558,17.4,1008.36,24.57,101.22,270,665
2023-11-20 11:35:03.239053,17.4,1008.36,24.57,101.71,270,667
2023-11-20 11:35:04.611812,17.4,1008.37,24.57,101.34,270,666
2023-11-20 11:35:05.979557,17.4,1008.37,24.57,101.34,270,664
2023-11-20 11:35:07.352478,17.4,1008.37,24.58,101.34,270,665
2023-11-20 11:35:08.723893,17.4,1008.37,24.57,101.46,270,666
2023-11-20 11:35:10.091528,17.4,1008.37,24.58,101.71,270,667
2023-11-20 11:35:11.464325,17.4,1008.37,24.57,101.83,270,666
2023-11-20 11:35:12.835813,17.4,1008.36,24.58,102.45,270,665
2023-11-20 11:35:14.203591,17.4,1008.36,24.57,102.2,270,665
2023-11-20 11:35:15.576305,17.4,1008.37,24.57,101.89,270,666
2023-11-20 11:35:16.947846,17.4,1008.37,24.56,102.7,270,667
2023-11-20 11:35:18.320537,17.4,1008.37,24.57,102.45,270,666
2023-11-20 11:35:19.688333,17.4,1008.37,24.56,102.64,270,665
2023-11-20 11:35:21.061131,17.4,1008.37,24.56,103.14,270,664
2023-11-20 11:35:22.432690,17.4,1008.37,24.57,103.21,270,665
2023-11-20 11:35:23.805339,17.4,1008.37,24.56,102.89,270,667
2023-11-20 11:35:25.176832,17.39,1008.36,24.57,103.14,269,666
2023-11-20 11:35:26.544549,17.39,1008.37,24.56,103.84,270,665
2023-11-20 11:35:27.917339,17.39,1008.37,24.57,103.52,270,665
2023-11-20 11:35:29.288842,17.39,1008.37,24.56,104.23,271,664
2023-11-20 11:35:30.661547,17.39,1008.36,24.57,104.17,270,665
2023-11-20 11:35:32.029327,17.39,1008.37,24.56,104.36,270,665
2023-11-20 11:35:33.400828,17.39,1008.37,24.56,104.49,271,667
2023-11-20 11:35:34.773608,17.39,1008.36,24.56,104.68,270,667
2023-11-20 11:35:36.145075,17.39,1008.36,24.57,104.75,270,665
2023-11-20 11:35:37.517881,17.39,1008.36,24.57,105.41,270,664
2023-11-20 11:35:38.885573,17.39,1008.36,24.57,105.87,271,665
2023-11-20 11:35:40.257075,17.39,1008.37,24.57,105.67,270,664
2023-11-20 11:35:41.629789,17.39,1008.38,24.57,105.08,270,665
2023-11-20 11:35:42.997576,17.39,1008.38,24.58,104.95,270,666
2023-11-20 11:35:44.370334,17.39,1008.37,24.58,105.14,270,666
