datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-21 08:02:14,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:15,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:16,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:17,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:18,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:19,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:20,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:21,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:22,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:23,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:24,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:25,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:26,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:27,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:28,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:29,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:30,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:31,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:32,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:33,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:34,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:35,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:36,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:37,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:38,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:39,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:40,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:41,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:42,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:43,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:44,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:45,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:46,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:47,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:48,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:49,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:50,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:51,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:52,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:53,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:54,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:55,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:56,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:57,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:58,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:02:59,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:00,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:01,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:02,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:03,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:04,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:05,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:06,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:07,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:08,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:09,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:10,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:11,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:12,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:13,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:14,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:15,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:16,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:17,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:18,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:19,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:20,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:21,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:22,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:23,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:24,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:25,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:26,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:27,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:28,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:29,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:30,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:31,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:32,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:33,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:34,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:35,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:36,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:37,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:38,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:39,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:40,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:41,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:42,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:43,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:44,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:45,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:46,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:47,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:48,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:49,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:50,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:51,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:52,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:53,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:54,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:55,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:56,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:57,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:58,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:03:59,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:00,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:01,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:02,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:03,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:04,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:05,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:06,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:07,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:08,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:09,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:10,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:11,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:12,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:13,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:14,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:15,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:16,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:17,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:18,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:19,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:20,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:21,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:22,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:23,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:24,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:25,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:26,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:27,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:28,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:29,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:30,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:31,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:32,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:33,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:34,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:35,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:36,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:37,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:38,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:39,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:40,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:41,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:42,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:43,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:44,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:45,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:46,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:47,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:48,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:49,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:50,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:51,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:52,17.41,1008.94,24.31,164.18,272.0,669.0
2023-11-21 08:04:53,17.41,1008.94,24.31,164.18,272.0,669.0
