datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-20 08:26:00,17.95,1008.2874999999999,25.0375,27.5925,269.75,534.0
2023-11-20 08:27:00,17.881470588235295,1008.3238235294118,25.360882352941175,38.58176470588235,269.2647058823529,559.4411764705883
2023-11-20 08:28:00,17.784318181818183,1008.355,25.507499999999997,49.96068181818182,270.04545454545456,666.9772727272727
2023-11-20 08:29:00,17.662558139534884,1008.3511627906977,24.796279069767444,61.66976744186047,270.0,666.5116279069767
2023-11-20 08:30:00,17.586363636363636,1008.3590909090909,24.795,71.2309090909091,269.8863636363636,666.0227272727273
2023-11-20 08:31:00,17.516590909090908,1008.3468181818182,24.725,80.12977272727272,269.9318181818182,666.0454545454545
2023-11-20 08:32:00,17.47159090909091,1008.3377272727273,24.698636363636364,87.62454545454545,269.97727272727275,665.6136363636364
2023-11-20 08:33:00,17.444883720930232,1008.3423255813954,24.694418604651162,93.51906976744186,269.90697674418607,666.0930232558139
2023-11-20 08:34:00,17.416136363636365,1008.3470454545455,24.62227272727273,98.24636363636364,269.90909090909093,665.9318181818181
2023-11-20 08:35:00,17.39409090909091,1008.3706818181818,24.57227272727273,103.83727272727273,270.04545454545456,665.3863636363636
2023-11-20 08:36:00,17.383181818181818,1008.3777272727274,24.536590909090908,108.5884090909091,270.0,665.4090909090909
2023-11-20 08:37:00,17.36953488372093,1008.3927906976744,24.504651162790697,112.87651162790696,270.25581395348837,664.9767441860465
2023-11-20 08:38:00,17.366363636363637,1008.4154545454545,24.59840909090909,116.96409090909091,270.1363636363636,664.5681818181819
2023-11-20 08:39:00,17.37,1008.4218181818181,24.537727272727274,119.59227272727274,270.02272727272725,664.6363636363636
2023-11-20 08:40:00,17.37,1008.4327272727273,24.51090909090909,122.58704545454545,269.97727272727275,664.9772727272727
2023-11-20 08:41:00,17.37,1008.439069767442,24.48441860465116,126.24953488372094,269.6511627906977,665.1627906976744
2023-11-20 08:42:00,17.37,1008.4561363636363,24.45590909090909,129.1259090909091,269.59090909090907,665.7272727272727
2023-11-20 08:43:00,17.37,1008.4718181818182,24.417727272727276,131.3277272727273,269.8863636363636,666.1136363636364
2023-11-20 08:44:00,17.365000000000002,1008.4811363636363,24.375454545454545,133.72181818181818,269.9318181818182,665.5681818181819
2023-11-20 08:45:00,17.363953488372093,1008.4972093023255,24.358604651162793,136.48348837209303,270.04651162790697,664.6511627906976
2023-11-20 08:46:00,17.37,1008.5061363636363,24.369545454545456,137.6631818181818,269.9318181818182,665.6136363636364
2023-11-20 08:47:00,17.37,1008.5263636363635,24.372727272727275,139.43318181818182,269.90909090909093,665.5454545454545
2023-11-20 08:48:00,17.364772727272726,1008.5363636363636,24.258863636363632,141.17795454545455,269.97727272727275,665.1363636363636
2023-11-20 08:49:00,17.36,1008.5467441860466,24.229302325581394,143.44558139534882,270.0232558139535,664.4186046511628
2023-11-20 08:50:00,17.360454545454544,1008.5686363636363,24.26090909090909,145.5147727272727,269.95454545454544,665.3409090909091
2023-11-20 08:51:00,17.367727272727276,1008.5959090909091,24.213409090909092,145.81068181818182,269.79545454545456,665.1136363636364
2023-11-20 08:52:00,17.357727272727274,1008.6100000000001,24.13204545454545,147.75272727272727,269.95454545454544,664.9318181818181
2023-11-20 08:53:00,17.357441860465116,1008.6209302325581,24.07627906976744,149.5253488372093,270.0232558139535,664.9302325581396
2023-11-20 08:54:00,17.365909090909092,1008.6356818181819,24.111818181818183,150.33613636363637,269.97727272727275,665.1136363636364
2023-11-20 08:55:00,17.36818181818182,1008.6413636363636,24.069090909090907,151.665,269.90909090909093,665.6363636363636
2023-11-20 08:56:00,17.37,1008.6536363636365,24.047045454545454,152.19750000000002,269.75,666.2272727272727
2023-11-20 08:57:00,17.37,1008.6669767441861,24.05604651162791,153.0272093023256,269.4651162790698,666.2790697674419
2023-11-20 08:58:00,17.37,1008.6702272727272,24.043636363636367,154.36659090909092,269.6136363636364,665.8636363636364
2023-11-20 08:59:00,17.37,1008.6665909090909,23.987727272727273,154.18431818181818,269.70454545454544,665.9772727272727
2023-11-20 09:00:00,17.36727272727273,1008.6772727272727,23.97659090909091,154.04613636363635,269.54545454545456,666.8409090909091
2023-11-20 09:01:00,17.363023255813953,1008.693488372093,23.938372093023254,156.34790697674418,269.5348837209302,666.4883720930233
2023-11-20 09:02:00,17.360454545454544,1008.6911363636365,23.927954545454543,158.4009090909091,269.8181818181818,665.5681818181819
2023-11-20 09:03:00,17.36977272727273,1008.6959090909091,23.927045454545453,158.52136363636362,269.54545454545456,666.5454545454545
2023-11-20 09:04:00,17.37,1008.7072727272728,23.906818181818185,160.28181818181818,269.6136363636364,666.2272727272727
2023-11-20 09:05:00,17.3746511627907,1008.7104651162791,23.96162790697674,160.33697674418605,269.5348837209302,666.2790697674419
2023-11-20 09:06:00,17.38,1008.7177272727273,23.96772727272727,159.115,269.52272727272725,666.7045454545455
2023-11-20 09:07:00,17.38,1008.7286363636363,23.957727272727276,159.15886363636363,269.3863636363636,667.5454545454545
2023-11-20 09:08:00,17.38568181818182,1008.731590909091,23.935227272727275,159.65136363636364,269.47727272727275,666.9090909090909
2023-11-20 09:09:00,17.38,1008.7376744186047,23.894651162790698,160.08186046511628,269.83720930232556,666.8139534883721
2023-11-20 09:10:00,17.373409090909092,1008.745,23.877045454545453,160.4777272727273,269.95454545454544,667.1136363636364
2023-11-20 09:11:00,17.3775,1008.7493181818182,23.93068181818182,160.8006818181818,269.84090909090907,667.9318181818181
